latitude, longitude, name, bus_line
55.7870193,12.5284542,E,"Bus 15E: Nærum St. => Nørreport St."
55.7884251,12.5296137,E,"Bus 15E: Nørreport St. => Nærum St."
55.7743075,12.536827,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7735135,12.5420389,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.773674,12.5397406,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7717062,12.5557963,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7717072,12.5553909,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7490883,12.557414,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7536671,12.5579341,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7492198,12.5574293,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7539754,12.5579681,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7578913,12.5581467,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7575382,12.5583367,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7592339,12.5648041,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7594923,12.567748,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7590215,12.5635835,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7596649,12.5697776,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7601261,12.571507,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7610696,12.5735124,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7690855,12.5609656,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7697489,12.5584769,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7696319,12.5676109,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7696879,12.5678038,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7621073,12.5757965,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7641454,12.5800793,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7628133,12.5772994,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7637595,12.5792896,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7653264,12.5825795,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7702816,12.5736346,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7720094,12.5801614,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7711613,12.5790815,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7747363,12.5350779,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.5644511,12.5863845,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5643805,12.5864339,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5677438,12.5834403,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5674849,12.5843675,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5684707,12.5837164,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5655575,12.5959891,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5654883,12.5957498,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5668041,12.6002904,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.566863,12.6004978,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5689149,12.6076887,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5687729,12.6071906,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5701606,12.6120378,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5702211,12.612256,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5736822,12.6161954,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5738363,12.6163432,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5757781,12.6180991,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5799502,12.621899,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5800895,12.6220207,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5833486,12.6260109,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5833448,12.6258192,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5834524,12.6311171,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5834434,12.6307329,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5885714,12.6353379,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.5837735,12.6412848,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.584038,12.6363877,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.5835751,12.6376559,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.5835433,12.6354336,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5840483,12.6463479,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.5841036,12.6473656,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.5838441,12.642585,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.5884077,12.6353761,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.5865941,12.6357988,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5859963,12.6359377,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5843484,12.6518742,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.5843169,12.6512937,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.5840834,12.657037,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.5837334,12.6577253,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.5872789,12.6654379,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.6030289,12.5832838,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.6040754,12.5834583,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6087993,12.5842784,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6076948,12.5840952,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.6108312,12.5845906,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6135434,12.5850637,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.616535,12.5855958,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.61099,12.5846151,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.6136136,12.5850763,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.6158396,12.5854737,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.6160644,12.6087429,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.6158884,12.6089507,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.5962484,12.6338713,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.5961282,12.6343182,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.593597,12.6343112,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5925366,12.6344114,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.6097802,12.6146888,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.6088022,12.6152153,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6094286,12.6154498,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6115396,12.6187122,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6111299,12.618293,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6141472,12.6246577,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6140796,12.6239757,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.615818,12.6293487,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6159794,12.6292692,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6208685,12.5856569,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6201966,12.5862005,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.6300696,12.5868798,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.6190383,12.6056617,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.623402,12.6044817,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.6181667,12.6063279,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.6228434,12.6045462,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.6302291,12.6020869,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.6352668,12.5883676,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6303369,12.5876679,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6346944,12.5882836,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.6401469,12.5890441,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6381259,12.5887578,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6376656,12.5886944,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.6405519,12.5890964,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.6415068,12.586904,A,"Bus 8A: Lergravsparken St. - Valby St."
55.6412538,12.5864573,A,"Bus 8A: Valby St. - Lergravsparken St."
55.6424314,12.5920165,A,"Bus 8A: Valby St. - Lergravsparken St."
55.6420154,12.5913638,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.6425008,12.5908699,A,"Bus 8A: Lergravsparken St. - Valby St."
55.6303571,12.6025188,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.6339829,12.6090032,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.6429617,12.598466,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6425549,12.597629,A,"Bus 8A: Lergravsparken St. - Valby St."
55.6425469,12.5996057,A,"Bus 8A: Valby St. - Lergravsparken St."
55.6428563,12.6061465,A,"Bus 8A: Lergravsparken St. - Valby St."
55.6429221,12.6072906,A,"Bus 8A: Valby St. - Lergravsparken St."
55.6192761,12.6276443,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6234063,12.6256099,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6225948,12.6260086,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6195619,12.6275035,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6264502,12.6241092,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6281698,12.6232603,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6277886,12.6234483,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6257777,12.6244396,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6343725,12.6118914,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.6324941,12.6211111,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.635906,12.6194435,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.6350505,12.6198679,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6319611,12.6213775,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.635294,12.6187125,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.6355444,12.6205972,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6378494,12.6184909,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6401135,12.6173651,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6398053,12.6175174,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6377044,12.6185606,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6364071,12.6269136,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.6365806,12.6281393,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.59617,12.6371695,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.5961368,12.6381366,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.595545,12.6475591,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.5955024,12.6482322,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.5951872,12.6534357,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.5958654,12.6581431,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5950793,12.6551631,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.5960879,12.6581675,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5947679,12.6606861,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.599044,12.6585465,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5986915,12.6585011,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.6013545,12.6602108,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6017681,12.6602467,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6062596,12.6614171,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6061847,12.6614197,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.5945617,12.6639946,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.5946818,12.661873,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.5943726,12.6671491,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.5952695,12.6693565,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.593588,12.6703445,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.5946403,12.6702328,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.5930283,12.6703108,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.5945966,12.6690837,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.6010101,12.6628472,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6010136,12.6627348,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.59817,12.6691479,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6003768,12.6681129,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6001851,12.6681953,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.598214,12.669123,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.614316,12.6782687,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6299023,12.6527471,n/a,"Flixbus 621: Aalborg Busterminal => Københavns Lufthavn"
55.6298383,12.6509513,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.6375879,12.6353676,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.6385569,12.641553,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.6377472,12.6368685,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6391693,12.6462643,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.6386147,12.6419803,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6339034,12.6531663,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.636099,12.6511197,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6312602,12.6580838,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6308699,12.6574315,n/a,"Bus 35: Københavns Lufthavn => Sundbyvester Plads"
55.636814,12.6504735,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.6263792,12.6744252,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6203415,12.6762022,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6552957,12.5940991,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6549563,12.5952914,n/a,"Bus 78: DR Byen St. => Femøren St."
55.654951,12.5955784,n/a,"Bus 78: Femøren St. => DR Byen St."
55.6464635,12.5980727,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6489069,12.5984677,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6458475,12.5981389,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.6482228,12.5979998,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.645925,12.6062846,n/a,"Bus 78: Femøren St. => DR Byen St."
55.6459349,12.6066626,n/a,"Bus 78: DR Byen St. => Femøren St."
55.6545135,12.5997408,n/a,"Bus 78: Femøren St. => DR Byen St."
55.6539991,12.6021087,n/a,"Bus 78: Femøren St. => DR Byen St."
55.6522689,12.6016597,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.6544681,12.5999508,n/a,"Bus 78: DR Byen St. => Femøren St."
55.6500874,12.6038759,n/a,"Bus 78: Femøren St. => DR Byen St."
55.6525304,12.6026136,n/a,"Bus 78: DR Byen St. => Femøren St."
55.6501519,12.6038515,n/a,"Bus 78: DR Byen St. => Femøren St."
55.6591004,12.5928115,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6583236,12.5925596,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.6625835,12.5938508,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.6622667,12.5956741,n/a,"Bus 77: Sundbyvester Plads => Bella Center St."
55.6623966,12.5954242,n/a,"Bus 77: Bella Center St. => Sundbyvester Plads"
55.6683776,12.5830422,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6639116,12.5859323,n/a,"Bus 77: Bella Center St. => Sundbyvester Plads"
55.6678249,12.5870062,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.6675755,12.5885033,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6663128,12.5956976,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6664314,12.5955364,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.6630838,12.5932939,n/a,"Bus 77: Sundbyvester Plads => Bella Center St."
55.6627236,12.6022282,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6597395,12.5998382,n/a,"Bus 77: Sundbyvester Plads => Bella Center St."
55.6613259,12.5975854,n/a,"Bus 77: Sundbyvester Plads => Bella Center St."
55.6591507,12.6008134,n/a,"Bus 77: Bella Center St. => Sundbyvester Plads"
55.6606229,12.5985635,n/a,"Bus 77: Bella Center St. => Sundbyvester Plads"
55.6578698,12.6081089,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.6587028,12.6071362,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6605885,12.6048023,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.6600974,12.6054169,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6577078,12.603991,n/a,"Bus 77: Sundbyvester Plads => Bella Center St."
55.6578186,12.6068522,n/a,"Bus 77: Sundbyvester Plads => Bella Center St."
55.6584716,12.6090584,n/a,"Bus 77: Bella Center St. => Sundbyvester Plads"
55.657316,12.6058414,n/a,"Bus 77: Bella Center St. => Sundbyvester Plads"
55.6634254,12.6014323,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.6657976,12.5980339,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.6655222,12.5989728,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6442614,12.6153076,A,"Bus 8A: Valby St. - Lergravsparken St."
55.6461727,12.612907,n/a,"Bus 78: Femøren St. => DR Byen St."
55.6461878,12.6133025,n/a,"Bus 78: DR Byen St. => Femøren St."
55.644337,12.6152688,A,"Bus 8A: Lergravsparken St. - Valby St."
55.6463917,12.6135126,n/a,"Bus 35: Sundbyvester Plads => Københavns Lufthavn"
55.6465468,12.6142402,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.6464141,12.6143002,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6457412,12.6146032,A,"Bus 8A: Lergravsparken St. - Valby St."
55.6458922,12.6145353,A,"Bus 8A: Valby St. - Lergravsparken St."
55.6548185,12.6103691,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.6514411,12.6120426,n/a,"Bus 77: Sundbyvester Plads => Bella Center St."
55.6507348,12.6123465,n/a,"Bus 77: Bella Center St. => Sundbyvester Plads"
55.6550435,12.610225,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6538388,12.6147547,n/a,"Bus 77: Bella Center St. => Sundbyvester Plads"
55.6545219,12.6209739,n/a,"Bus 77: Sundbyvester Plads => Bella Center St."
55.6544245,12.6204637,n/a,"Bus 77: Bella Center St. => Sundbyvester Plads"
55.6511581,12.6206348,A,"Bus 8A: Valby St. - Lergravsparken St."
55.6538896,12.6190772,A,"Bus 8A: Valby St. - Lergravsparken St."
55.6466678,12.6233478,A,"Bus 8A: Lergravsparken St. - Valby St."
55.6444865,12.627947,n/a,"Bus 78: Femøren St. => DR Byen St."
55.6475058,12.6283325,n/a,"Bus 78: DR Byen St. => Femøren St."
55.6468989,12.6247361,n/a,"Bus 78: DR Byen St. => Femøren St."
55.6472032,12.6232484,A,"Bus 8A: Valby St. - Lergravsparken St."
55.645104,12.6335593,n/a,"Bus 78: Femøren St. => DR Byen St."
55.648158,12.6342375,n/a,"Bus 78: DR Byen St. => Femøren St."
55.6561005,12.6292077,n/a,"Bus 77: Sundbyvester Plads => Bella Center St."
55.6562558,12.6289584,n/a,"Bus 77: Bella Center St. => Sundbyvester Plads"
55.6598055,12.610872,n/a,"Bus 77: Sundbyvester Plads => Bella Center St."
55.6603226,12.6130889,n/a,"Bus 77: Sundbyvester Plads => Bella Center St."
55.6600192,12.6116367,n/a,"Bus 77: Bella Center St. => Sundbyvester Plads"
55.660057,12.6143712,A,"Bus 8A: Valby St. - Lergravsparken St."
55.6608675,12.6162449,n/a,"Bus 77: Sundbyvester Plads => Bella Center St."
55.6612728,12.6203903,n/a,"Bus 77: Sundbyvester Plads => Bella Center St."
55.6611195,12.6186361,n/a,"Bus 77: Bella Center St. => Sundbyvester Plads"
55.6608423,12.615939,n/a,"Bus 77: Bella Center St. => Sundbyvester Plads"
55.6613717,12.6214983,n/a,"Bus 77: Bella Center St. => Sundbyvester Plads"
55.6567047,12.6166029,A,"Bus 8A: Valby St. - Lergravsparken St."
55.6571012,12.6163414,A,"Bus 8A: Lergravsparken St. - Valby St."
55.6612367,12.6169354,A,"Bus 8A: Valby St. - Lergravsparken St."
55.6614746,12.6235567,n/a,"Bus 77: Sundbyvester Plads => Bella Center St."
55.6614922,12.6241949,n/a,"Bus 77: Bella Center St. => Sundbyvester Plads"
55.6740028,12.5884702,A,"Bus 2A: Refshaleøen => Tingbjerg, Gavlhusvej"
55.6722056,12.5939809,A,"Bus 2A: Refshaleøen => Tingbjerg, Gavlhusvej"
55.6723623,12.5914634,A,"Bus 2A: Refshaleøen => Tingbjerg, Gavlhusvej"
55.6721691,12.5939194,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.6722086,12.5917533,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.6733936,12.5895681,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.6789478,12.5856068,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6791232,12.5857092,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6769827,12.5835276,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6773273,12.584686,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6809955,12.5940343,n/a,"Bus 26: Sankt Annæ Plads => Bellahøj"
